filename,gt_offside,pred_offside,offside_correct,gt_manc_count,gt_manu_count,gt_gk_count,inferred_teamA_count,inferred_teamB_count,inferred_gk_count,manc_mapped_to,manu_mapped_to,teamA_count_match,teamB_count_match,attacking_team,error
NoOffside_mp4-0098_jpg.rf.rp0vZisfBBsrBeaoZ0dq.jpg,0,1,0,3,4,1,3,3,1,Team B,Team A,0,1,A,
NoOffside_mp4-0099_jpg.rf.BZWh1yOlczHyW6oWbQH3.jpg,0,0,1,3,3,1,3,4,1,Team B,Team A,1,0,A,
NoOffside_mp4-0102_jpg.rf.8LAbhUcxAhACV7poIF25.jpg,0,0,1,3,5,1,4,3,1,Team B,Team A,0,1,A,
NoOffside_mp4-0105_jpg.rf.IKOg9DovDD1QMIpI0pa5.jpg,0,0,1,3,4,1,2,4,2,Team A,Team B,0,1,A,
NoOffside_mp4-0106_jpg.rf.dFfIbOzIfstoczRvWNAb.jpg,0,0,1,3,4,1,2,4,1,Team A,Team B,0,1,A,
NoOffside_mp4-0108_jpg.rf.Dnh1iX4X5r8BWxqRdF0V.jpg,0,0,1,3,4,1,2,4,1,Team A,Team B,0,1,A,
NoOffside_mp4-0110_jpg.rf.tPRColMFKv68OPzUoKZS.jpg,0,0,1,3,3,1,2,4,1,Team B,Team A,0,0,A,
NoOffside_mp4-0111_jpg.rf.e8vbRD8d9DhkV3j5MeBw.jpg,0,0,1,3,5,1,2,5,1,Team A,Team B,0,1,A,
NoOffside_mp4-0113_jpg.rf.IEAeUaJnvHzD1qXxWaJ5.jpg,0,0,1,3,4,1,2,5,1,Team A,Team B,0,0,A,
NoOffside_mp4-0114_jpg.rf.sPxJ6bcNJBPhDQn36ZaZ.jpg,0,1,0,3,4,1,2,5,1,Team A,Team B,0,0,A,
NoOffside_mp4-0117_jpg.rf.vDZhkjHCZoVN5nD27xzK.jpg,0,,,3,4,1,6,2,0,Team B,Team A,0,0,A,"Traceback (most recent call last): |   File ""C:\Users\neeld\offside\testrun.py"", line 182, in main |     offside_result        = run_pipeline(entry.path, inferred_dict, |                             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\testrun.py"", line 103, in run_pipeline |     return drawOffside(img_path, attacking_team, colors, homography, atk, def_) |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\offside.py"", line 174, in drawOffside |     putPng(image, offside_tag, [mediax-65,attacker[i][1]-30]) | cv2.error: OpenCV(4.11.0) D:\a\opencv-python\opencv-python\opencv\modules\core\src\arithm.cpp:230: error: (-215:Assertion failed) (mtype == CV_8U || mtype == CV_8S) && _mask.sameSize(*psrc1) in function 'cv::binary_op' |  | "
NoOffside_mp4-0119_jpg.rf.yV789aXmvJ3bXrovbFSB.jpg,0,1,0,3,5,1,6,2,1,Team A,Team B,0,0,A,
NoOffside_mp4-0120_jpg.rf.XjCBqQaCIPUllk3FEo9C.jpg,0,1,0,3,5,1,5,3,0,Team A,Team B,0,0,A,
YesOffside - Made with Clipchamp_mp4-0002_jpg.rf.M9e9dUuAQQVavgyAxr6r.jpg,1,1,1,10,7,0,6,10,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0003_jpg.rf.J6jykCqZSvBiVMTegNBF.jpg,1,1,1,10,8,0,7,11,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0004_jpg.rf.RhGdIN1474Y3wDxgoz5s.jpg,1,1,1,9,7,0,6,9,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0005_jpg.rf.hpYIolXF1okI2J1w5T5r.jpg,1,1,1,10,8,0,6,9,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0006_jpg.rf.shCuimMjABPsuKI5QktT.jpg,1,1,1,10,8,0,6,10,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0007_jpg.rf.D8iXWjqFaZ0ifKTmDSkX.jpg,1,1,1,10,8,0,6,10,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0008_jpg.rf.UnBoshBpKwhk6bFu5xcr.jpg,1,1,1,10,8,0,8,9,0,Team B,Team A,1,0,A,
YesOffside - Made with Clipchamp_mp4-0010_jpg.rf.YytI5JNBDdD6az4jKTyu.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0011_jpg.rf.xmK38nLc2lpId4CO1ARc.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0013_jpg.rf.rjPARHv5Um5JxCeLhrhB.jpg,1,1,1,10,7,0,10,7,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0014_jpg.rf.9HNgq0BMcNCveSoaiVHi.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0015_jpg.rf.Z09ILy0jX2HhOkoWQ2Vp.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0017_jpg.rf.OiM5c7zM5PzenOMnm9zn.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0018_jpg.rf.YsjTXDcwtG6RWtmqxNc2.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0020_jpg.rf.IDOOaKIal4aDJUB8UsAG.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0021_jpg.rf.8RTtOG7boV1SjUf5RWh2.jpg,1,1,1,10,8,0,7,9,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0023_jpg.rf.bjzbJIVDG8cKqRJzk1jG.jpg,1,0,0,10,8,0,10,8,0,Team A,Team B,1,1,A,
YesOffside - Made with Clipchamp_mp4-0024_jpg.rf.MAdeUStylhrVxv8PnIB9.jpg,1,0,0,10,7,0,6,11,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0025_jpg.rf.f1ICj2A0C3FUuMie3Y0X.jpg,1,0,0,9,7,0,8,9,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0027_jpg.rf.u4b8FZttOQ1DygsVMc1N.jpg,1,0,0,8,6,0,7,8,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0029_jpg.rf.q9A5bCUs00CaomGdkIcY.jpg,1,0,0,7,6,0,6,8,0,Team B,Team A,1,0,A,
YesOffside - Made with Clipchamp_mp4-0030_jpg.rf.qtIpCGVWH6jXK92OPDDB.jpg,1,0,0,8,5,0,8,8,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0031_jpg.rf.dyiRYAklYtq0dx3YAXue.jpg,1,0,0,7,5,0,6,7,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0032_jpg.rf.OpobiRhkMi64EfW2W2kR.jpg,1,,,7,5,1,6,7,1,Team B,Team A,0,1,A,"Traceback (most recent call last): |   File ""C:\Users\neeld\offside\testrun.py"", line 182, in main |     offside_result        = run_pipeline(entry.path, inferred_dict, |                             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\testrun.py"", line 101, in run_pipeline |     return drawOffside(img_path, attacking_team, colors, homography, |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\offside.py"", line 174, in drawOffside |     putPng(image, offside_tag, [mediax-65,attacker[i][1]-30]) | cv2.error: OpenCV(4.11.0) D:\a\opencv-python\opencv-python\opencv\modules\core\src\arithm.cpp:230: error: (-215:Assertion failed) (mtype == CV_8U || mtype == CV_8S) && _mask.sameSize(*psrc1) in function 'cv::binary_op' |  | "
YesOffside - Made with Clipchamp_mp4-0033_jpg.rf.jY0LWRLtEkdho0ZGkeKj.jpg,1,0,0,8,5,1,5,9,0,Team A,Team B,0,0,A,
YesOffside - Made with Clipchamp_mp4-0034_jpg.rf.29Q3WFgExSsvUjdgFXjV.jpg,1,0,0,7,6,1,6,8,0,Team B,Team A,1,0,A,
YesOffside - Made with Clipchamp_mp4-0035_jpg.rf.MUTlwdLYdz97R3pE2JpI.jpg,1,0,0,7,6,1,7,8,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0036_jpg.rf.n5C7VjkErTrMLt7FTD9k.jpg,1,1,1,7,6,1,7,8,1,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0037_jpg.rf.WowhE5YYGAV7FBjlJ64N.jpg,1,1,1,6,6,1,8,5,1,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0038_jpg.rf.MYyCHE6TLudIHWPRraBG.jpg,1,0,0,6,5,1,6,6,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0039_jpg.rf.woWLSqf2t3RfuaXEUbmr.jpg,1,1,1,6,5,1,6,6,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0040_jpg.rf.TxbkgUD2v8gmeo3Et4hj.jpg,1,1,1,5,5,1,6,5,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0041_jpg.rf.oFGU9z65jTMgthDnPx2a.jpg,1,1,1,5,4,1,5,5,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0043_jpg.rf.HcNTP5uidfe6ykOK157V.jpg,1,1,1,4,4,1,5,4,0,Team A,Team B,0,1,A,
YesOffside - Made with Clipchamp_mp4-0044_jpg.rf.seZAV1PIaCaCg1cUYdI9.jpg,1,1,1,4,4,1,6,3,0,Team A,Team B,0,0,A,
YesOffside - Made with Clipchamp_mp4-0046_jpg.rf.QPJRXy5QiqFuA420rstP.jpg,1,0,0,4,4,1,5,4,0,Team B,Team A,0,1,A,
YesOffside - Made with Clipchamp_mp4-0047_jpg.rf.oJCTSgDBnu99xjltoNCT.jpg,1,0,0,5,3,1,5,4,0,Team B,Team A,0,0,A,
YesOffside - Made with Clipchamp_mp4-0048_jpg.rf.mkji2tAB6US5SJNNBZbN.jpg,1,1,1,4,3,1,4,4,0,Team A,Team B,1,0,A,
YesOffside - Made with Clipchamp_mp4-0049_jpg.rf.gGS9RNA8cOqNGGhl3961.jpg,1,1,1,4,3,1,4,4,0,Team A,Team B,1,0,A,
YesOffside_mp4-0003_jpg.rf.eulu7KtR2KNaxP7RFndc.jpg,1,1,1,9,8,0,7,8,0,Team B,Team A,0,0,A,
YesOffside_mp4-0011_jpg.rf.Cc9UnXGGkpPImBk2xs3S.jpg,1,1,1,10,6,0,7,9,0,Team B,Team A,0,0,A,
YesOffside_mp4-0013_jpg.rf.MSPZJFeg0lNTFOwEp11R.jpg,1,1,1,10,8,0,6,9,0,Team B,Team A,0,0,A,
YesOffside_mp4-0014_jpg.rf.uyaFWs1jGOEXuMWCSwhX.jpg,1,1,1,10,7,0,6,9,0,Team B,Team A,0,0,A,
YesOffside_mp4-0016_jpg.rf.FKpbItp7P3iyfUsTGGRn.jpg,1,1,1,10,7,0,7,10,0,Team B,Team A,1,1,A,
YesOffside_mp4-0020_jpg.rf.G5Q5tUWTCcuiqVhxJTm5.jpg,1,1,1,10,8,0,7,10,0,Team B,Team A,0,1,A,
YesOffside_mp4-0021_jpg.rf.62cQmhb2ttSttQWzfIIx.jpg,1,1,1,10,8,0,6,10,0,Team B,Team A,0,1,A,
YesOffside_mp4-0022_jpg.rf.NgNIkD7a8ITDSaNHNCMp.jpg,1,1,1,10,8,0,8,9,0,Team B,Team A,1,0,A,
YesOffside_mp4-0025_jpg.rf.J8RCblY3BV3d5xSdqDdd.jpg,1,1,1,10,7,0,6,10,0,Team B,Team A,0,1,A,
YesOffside_mp4-0026_jpg.rf.jc4ZX6b6NidvplOabUQF.jpg,1,1,1,10,8,0,9,7,0,Team A,Team B,0,0,A,
YesOffside_mp4-0027_jpg.rf.2Gzn7cLCoImmNjo2WU4z.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0029_jpg.rf.Bwt1t8HGquRipxxP2jQN.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0035_jpg.rf.oXz51iNeyi6CEA37T4bV.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0037_jpg.rf.jZniUJBdg7u591cOqqva.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0043_jpg.rf.gR5umPuPEdvI3uAZoKwl.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0045_jpg.rf.GzVxCyGhGek66vGGNwKg.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0046_jpg.rf.dYS4QuqSP8S0Q2AheiIt.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0050_jpg.rf.tfzvXps8KMlX6uyArQ5V.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0053_jpg.rf.l7WDd9JTjsnxYqXv2mAV.jpg,1,1,1,10,8,0,10,7,0,Team A,Team B,1,0,A,
YesOffside_mp4-0059_jpg.rf.QAaR7XmQfLQF3SnsM3wU.jpg,1,,,10,8,0,7,11,0,Team B,Team A,0,0,A,"Traceback (most recent call last): |   File ""C:\Users\neeld\offside\testrun.py"", line 182, in main |     offside_result        = run_pipeline(entry.path, inferred_dict, |                             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\testrun.py"", line 103, in run_pipeline |     return drawOffside(img_path, attacking_team, colors, homography, atk, def_) |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\offside.py"", line 190, in drawOffside |     putPng(image, offside_tag, [mediax-65,attacker[i][1]-30]) | cv2.error: OpenCV(4.11.0) D:\a\opencv-python\opencv-python\opencv\modules\core\src\arithm.cpp:230: error: (-215:Assertion failed) (mtype == CV_8U || mtype == CV_8S) && _mask.sameSize(*psrc1) in function 'cv::binary_op' |  | "
YesOffside_mp4-0061_jpg.rf.HYfC6MTUPYV6mInDVDPU.jpg,1,,,10,7,0,6,10,0,Team B,Team A,0,1,A,"Traceback (most recent call last): |   File ""C:\Users\neeld\offside\testrun.py"", line 182, in main |     offside_result        = run_pipeline(entry.path, inferred_dict, |                             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\testrun.py"", line 103, in run_pipeline |     return drawOffside(img_path, attacking_team, colors, homography, atk, def_) |            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ |   File ""C:\Users\neeld\offside\offside.py"", line 190, in drawOffside |     putPng(image, offside_tag, [mediax-65,attacker[i][1]-30]) | cv2.error: OpenCV(4.11.0) D:\a\opencv-python\opencv-python\opencv\modules\core\src\arithm.cpp:230: error: (-215:Assertion failed) (mtype == CV_8U || mtype == CV_8S) && _mask.sameSize(*psrc1) in function 'cv::binary_op' |  | "
YesOffside_mp4-0062_jpg.rf.dW7bEzh5XMapYyWoLYkN.jpg,1,0,0,10,7,0,10,6,0,Team A,Team B,1,0,A,
YesOffside_mp4-0064_jpg.rf.UUtGmWpJR4zWD2kdr6WY.jpg,1,1,1,10,7,0,11,6,0,Team A,Team B,0,0,A,
YesOffside_mp4-0066_jpg.rf.AMo90x9FoQsnwEWlYIPR.jpg,1,0,0,9,7,0,6,9,0,Team B,Team A,0,1,A,
YesOffside_mp4-0070_jpg.rf.C1M6FOhNMn5StbzL0OVU.jpg,1,0,0,7,6,0,6,7,0,Team B,Team A,1,1,A,
YesOffside_mp4-0133_jpg.rf.UmzN6EvcOel0FapJbcqg.jpg,1,1,1,4,3,1,4,4,0,Team A,Team B,1,0,A,
